"","species","temperature_ct","consumption_ct"
"216","S.chuatsi",-22.9591836734694,0.157392178430774
"217","S.chuatsi",-22.9591836734694,0.0614446756323612
"218","S.chuatsi",-22.9591836734694,0.116972602577009
"219","S.chuatsi",-17.9591836734694,0.514365783558856
"220","S.chuatsi",-17.9591836734694,0.268057333784647
"221","S.chuatsi",-17.9591836734694,0.656238225580797
"222","S.chuatsi",-17.9591836734694,0.324136133281359
"223","S.chuatsi",-17.9591836734694,0.334768618784966
"224","S.chuatsi",-17.9591836734694,0.382809234747212
"225","S.chuatsi",-17.9591836734694,0.251553038673444
"226","S.chuatsi",-17.9591836734694,0.325607388723895
"227","S.chuatsi",-17.9591836734694,0.375328167927842
"228","S.chuatsi",-17.9591836734694,0.576526339897913
"229","S.chuatsi",-12.9591836734694,0.549486585766024
"230","S.chuatsi",-12.9591836734694,0.566915694984672
"231","S.chuatsi",-12.9591836734694,0.49754148749455
"232","S.chuatsi",-12.9591836734694,0.642195372448565
"233","S.chuatsi",-12.9591836734694,0.617993117794539
"234","S.chuatsi",-12.9591836734694,0.588818040334124
"235","S.chuatsi",-12.9591836734694,0.687206693552939
"236","S.chuatsi",-12.9591836734694,0.551575569096994
"237","S.chuatsi",-12.9591836734694,0.584938838320298
"238","S.chuatsi",-12.9591836734694,0.579077242971791
"239","S.chuatsi",-7.95918367346939,0.75626394411797
"240","S.chuatsi",-7.95918367346939,0.606123284268256
"241","S.chuatsi",-7.95918367346939,0.75809562296144
"242","S.chuatsi",-7.95918367346939,0.919225059106379
"243","S.chuatsi",-7.95918367346939,0.605820790284943
"244","S.chuatsi",-7.95918367346939,0.947224236047754
"245","S.chuatsi",-7.95918367346939,0.686002263218719
"246","S.chuatsi",-7.95918367346939,0.879565563769624
"247","S.chuatsi",-7.95918367346939,0.67788695226837
"248","S.chuatsi",-7.95918367346939,0.641151344724375
"249","S.chuatsi",-2.95918367346939,0.713112991752022
"250","S.chuatsi",-2.95918367346939,0.583142874686072
"251","S.chuatsi",-2.95918367346939,0.897440389229625
"252","S.chuatsi",-2.95918367346939,0.974048964476122
"253","S.chuatsi",-2.95918367346939,0.78755857387894
"254","S.chuatsi",-2.95918367346939,0.662353128931155
"255","S.chuatsi",-2.95918367346939,0.834059839943741
"256","S.chuatsi",-2.95918367346939,0.857373887937143
"257","S.chuatsi",-2.95918367346939,0.789508374945587
"258","S.chuatsi",-2.95918367346939,0.850436599717465
"259","S.chuatsi",2.04081632653061,0.869193895205706
"260","S.chuatsi",2.04081632653061,0.620774855859254
"261","S.chuatsi",2.04081632653061,0.851935853604434
"262","S.chuatsi",2.04081632653061,0.670916709817182
"263","S.chuatsi",2.04081632653061,0.803913410719442
"264","S.chuatsi",2.04081632653061,0.891835606498506
"265","S.chuatsi",2.04081632653061,0.998947368421053
"266","S.chuatsi",2.04081632653061,0.870085955720503
"267","S.chuatsi",2.04081632653061,0.772422810177226
"268","S.chuatsi",2.04081632653061,0.817302407774432
"269","S.trutta",-9.86326530612245,0.0463606842791252
"270","S.trutta",-8.06326530612245,0.0805333004023867
"271","S.trutta",-8.06326530612245,0.0990558160136479
"272","S.trutta",-8.06326530612245,0.10856588522821
"273","S.trutta",-8.06326530612245,0.12819415952391
"274","S.trutta",-6.56326530612245,0.170179214370121
"275","S.trutta",-4.16326530612245,0.214036562451464
"276","S.trutta",-4.16326530612245,0.998947368421053
"277","S.trutta",-4.16326530612245,0.279754941256562
"278","S.trutta",-4.16326530612245,0.326260041682389
"279","S.trutta",-0.863265306122447,0.422899580065455
"280","S.trutta",-0.863265306122447,0.490622878560491
"281","S.trutta",-0.863265306122447,0.52550261141909
"282","S.trutta",-0.863265306122447,0.608891227704231
"283","S.trutta",1.33673469387755,0.509168660002249
"284","S.trutta",1.33673469387755,0.621627562534651
"285","S.trutta",1.33673469387755,0.68206942393571
"286","S.trutta",1.33673469387755,0.789287039870413
"287","S.trutta",4.13673469387755,0.827226302288149
"288","S.trutta",5.83673469387755,0.200703271383828
"289","S.trutta",5.83673469387755,0.249413164991161
"290","S.trutta",5.83673469387755,0.279046407701331
"291","S.trutta",5.83673469387755,0.301543512638038
"292","S.trutta",8.03673469387755,0.0561659324562428
"293","P.fulvidraco",-6.12244897959184,0.435521420127414
"294","P.fulvidraco",-6.12244897959184,0.400360401124335
"295","P.fulvidraco",-6.12244897959184,0.535393116814646
"296","P.fulvidraco",-6.12244897959184,0.525121116417173
"297","P.fulvidraco",-6.12244897959184,0.555637416590552
"298","P.fulvidraco",-6.12244897959184,0.586649481668543
"299","P.fulvidraco",-6.12244897959184,0.567654413680882
"300","P.fulvidraco",-6.12244897959184,0.528627221825204
"301","P.fulvidraco",-3.12244897959184,0.43919294365386
"302","P.fulvidraco",-3.12244897959184,0.444878138635706
"303","P.fulvidraco",-3.12244897959184,0.613527645780861
"304","P.fulvidraco",-3.12244897959184,0.593545447927383
"305","P.fulvidraco",-3.12244897959184,0.580508711081793
"306","P.fulvidraco",-3.12244897959184,0.880604072733778
"307","P.fulvidraco",-3.12244897959184,0.811582988444482
"308","P.fulvidraco",-3.12244897959184,0.745126403605628
"309","P.fulvidraco",-0.122448979591837,0.482809245021473
"310","P.fulvidraco",-0.122448979591837,0.477826515167727
"311","P.fulvidraco",-0.122448979591837,0.455444610761744
"312","P.fulvidraco",-0.122448979591837,0.735791041377589
"313","P.fulvidraco",-0.122448979591837,0.71067426841943
"314","P.fulvidraco",-0.122448979591837,0.71670680474121
"315","P.fulvidraco",-0.122448979591837,0.892390570026818
"316","P.fulvidraco",-0.122448979591837,0.998947368421053
"317","P.fulvidraco",-0.122448979591837,0.857817072445157
"318","P.fulvidraco",2.87755102040816,0.465001889958797
"319","P.fulvidraco",2.87755102040816,0.441523162485386
"320","P.fulvidraco",2.87755102040816,0.434543265993659
"321","P.fulvidraco",2.87755102040816,0.5938153971892
"322","P.fulvidraco",2.87755102040816,0.608242821556567
"323","P.fulvidraco",2.87755102040816,0.591112062698582
"324","P.fulvidraco",2.87755102040816,0.745055342813879
"325","P.fulvidraco",2.87755102040816,0.634634691836995
"326","P.fulvidraco",2.87755102040816,0.777890930094781
"327","P.fulvidraco",5.87755102040816,0.453675249313006
"328","P.fulvidraco",5.87755102040816,0.449352386777988
"329","P.fulvidraco",5.87755102040816,0.424174208863949
"330","P.fulvidraco",5.87755102040816,0.577157018988578
"331","P.fulvidraco",5.87755102040816,0.552019012983869
"332","P.fulvidraco",5.87755102040816,0.52404578235548
"333","P.fulvidraco",5.87755102040816,0.701376725614404
"334","P.fulvidraco",5.87755102040816,0.665186680389263
"335","P.fulvidraco",5.87755102040816,0.589750501941141
"336","P.olivaceus",-13.469387755102,0.235589078461261
"337","P.olivaceus",-8.46938775510204,0.409156751018228
"338","P.olivaceus",-3.46938775510204,0.520462507343251
"339","P.olivaceus",1.53061224489796,0.598611595570537
"340","P.olivaceus",6.53061224489796,0.566799030636803
"341","P.olivaceus",-13.469387755102,0.322582228184866
"342","P.olivaceus",-8.46938775510204,0.639264886095682
"343","P.olivaceus",-3.46938775510204,0.800053679144659
"344","P.olivaceus",1.53061224489796,0.836069792913725
"345","P.olivaceus",6.53061224489796,0.752088181859938
"346","P.olivaceus",-13.469387755102,0.177328383556404
"347","P.olivaceus",-8.46938775510204,0.491588925640529
"348","P.olivaceus",-3.46938775510204,0.667777021848723
"349","P.olivaceus",1.53061224489796,0.738310697511507
"350","P.olivaceus",6.53061224489796,0.594482189454322
"351","P.olivaceus",-13.469387755102,0.184234436271912
"352","P.olivaceus",-8.46938775510204,0.68712033406109
"353","P.olivaceus",-3.46938775510204,0.784498463234197
"354","P.olivaceus",1.53061224489796,0.998947368421053
"355","P.olivaceus",6.53061224489796,0.577846238633233
"356","L.calcarifer",-8.93877551020408,0.204923599320883
"357","L.calcarifer",-6.03877551020408,0.494634974533107
"358","L.calcarifer",-3.13877551020408,0.87018675721562
"359","L.calcarifer",-0.238775510204079,0.966757215619695
"360","L.calcarifer",2.66122448979592,0.998947368421053
"361","L.calcarifer",5.66122448979592,0.526825127334465
"362","L.calcarifer",-8.93877551020408,0.151962209487843
"363","L.calcarifer",-6.03877551020408,0.319275002386836
"364","L.calcarifer",-3.13877551020408,0.457062008303654
"365","L.calcarifer",-0.238775510204079,0.703110233155115
"366","L.calcarifer",2.66122448979592,0.683426375166998
"367","L.calcarifer",5.66122448979592,0.345520146370992
